,idx,word_guesses,first_pass,solution_words,solution
1429,1429,ore;dive;Agrippa,C ore dive S TI Agrippa,Cored;di;vestiagrippa,Cored di vestiagrippa
1430,1430,gin;in;tavola;ile,LO gin in tavola B ile,Logi;in;tavolabile,Logi-in tavolabile
1431,1431,su;sta;si;Volga,"su DIC, sta si Volga RI",Sudics;stai;sivolgar,Sudics stai sivolgar
1432,1432,sedia;Po;sedia;pera;tiara,MO sedia M Po NI sedia M pera tiara TE,Modesia;dominisedia;meroperta;i;ate,Modesia dominisedia meroperta i ate
1433,1433,leva;in;lobo;via,leva in lobo LI via NO,Le;vialoboli;avioviano,Le vialoboli avioviano
1434,1434,aspo;in;dotto,P aspo in dotto,Paspoi;nondotto,Paspoi nondotto
1435,1435,Lazio;nei;onda,IL Lazio nei N F onda,Illazione;infondada,Illazione infondada
1436,1436,nave;trina;onda,U nave trina S F onda,Una;vetrina;sfondada,Una vetrina sfondada
1437,1437,lisci;epa;trio,lisci A R epa trio TI,Lisciare;patitrioti,Lisciare patitrioti
1438,1438,stole;per;posa,C O stole T per P posa,Costoletta;perfossa,Costoletta perfossa
1439,1439,Oglio;coli,Oglio S T A coli,Ogli;ostacoli,Ogli ostacoli
1440,1440,ovino;neri;Dade,C ovino neri S SI Dade CI,Covi;n;onerissidade;cici,Covi n onerissidade cici
1441,1441,persi;rapa;oca;Enza,persi A rapa SS oca D Enza TO,Persiara;a;passo;cadenzato,Persiara a passo cadenzato
1442,1442,unti;come;arena,unti P I come R arena,Un;tipico;merenarena,Un tipico merenarena
1443,1443,barba;ali,barba RI ali E RA,Barbariali;erare,Barbariali erare
1444,1444,odi;rame,RAM odi CA rame,Roma;di;Carame,Roma di Carame
1445,1445,fa;stie;fune,AF fa RI stie fune I,Affaristi;effuni,Affaristi effuni
1446,1446,vento;ieri;cappa;ami,vento V ieri cappa C C ami,Ven;tovieri;eccappaccami,Ven tovieri eccappaccami
1447,1447,mais;osa,NE mais I osa,Nemai;ososa,Nemai ososa
1448,1448,dama;tuna,LIN dama N tuna,Linda;mantuna,Linda mantuna
1449,1449,anca;Enzo,C anca NF Enzo,Cancan;fenzò,Cancan fenzò
1450,1450,mas;pia;ceri;re,mas N O pia ceri M E re,Mas;n;o;piacer;i;m;erebre,Mas n'opiaceri m'erebre
1451,1451,are;est;viso,D are L est REM viso,Dare;l;estremi;viso,Dare l'estremi viso
1452,1452,auto;rami,auto N rami O,Au;to;normaio,Au to normaio
1453,1453,pini;nei;aura,O pini O nei NF aura,Opinione;infaura,Opinione infaura
1454,1454,taglia;in;codardo,GE N taglia in C I codardo,Gentaglia;incoodardo,Gentaglia incoodardo
1455,1455,avola;ile;nodi;rana,T avola D ile G nodi CA rana,Tavola;di;legno;di;caranà,Tavola di legno di caranà
1456,1456,pirati;lente,pirati M U lente,Pira;timulente,Pira timulente
1457,1457,rossa;letale,rossa I N letale,Rossa;inletale,Rossa inletale
1458,1458,papi;lontre,papi L lontre N DY,Papillon;trendy,Papillon trendy
1459,1459,anta;tasto,C anta N tasto CK,Cantantas;tock,Cantantas tock
1460,1460,lumi;con;tra,lumi L E con V tra O,L;umile;contrazione,L'umile contrazione
1461,1461,osse;rana;in;si,P osse rana M P in ES si,Porsenana;mpinessi,Porsenana mpinessi
1462,1462,tic;portico;Ario,VO tic portico T R Ario,Voti;cporticotrario,Voti cporticotrario
1463,1463,re;si;neo;bella;cene;evita,P re S si O neo R bella TI cene L evita TA,Presisione;obblatticene;levitata,Presisione obblatticene levitata
1464,1464,tara;cabina,PAS tara cabina RO,Pasta;ra;cabinaro,Pasta ra cabinaro
1465,1465,sci;star;teso,sci O P star T teso,Sciopstar;tetteso,Sciopstar tetteso
1466,1466,si;Fosco,LUS si Fosco,Lussi;fosco,Lussi fosco
1467,1467,tata;dadi;rosa;tuta,S tata N dadi rosa N tuta RE,Statadadi;di;rosa;nt;un;tature,Statadadi di rosa nt un tature
1468,1468,codardo;giostra,PRI codardo giostra NO,Principardo;giostra,Principardo giostra
1469,1469,iris;coppia,VE iris coppia TI,Vieri;scoppiati,Vieri scoppiati
1470,1470,riva;bisturi;rei;Ario,AR riva bisturi MP rei N O R Ario,Arrivabis;turime;pr;inorario,Arrivabis turime pr inorario
1471,1471,lati;bocca;esca,lati M A bocca CC esca,La;timba;occaesca,La timba occaesca
1472,1472,Pi;mais;ami;lane,Pi mais N N ami lane S E,Pimais;nell;anelane,Pimais nell anelane
1473,1473,rossi;rotti,APP rossi rotti FR E,Approssirotte;frire,Approssirotte frire
1474,1474,leva,RA leva,Rale;vavavà,Rale vavavà
1475,1475,colletti;oli;lato,D I colletti oli VEL lato,Dicolle;tolivelato,Dicolle tolivelato
1476,1476,tic;la,MEN tic la E,Mentil;calaia,Mentil calaia
1477,1477,tessera;dita,SCU tessera N dita,Scutessera;nel;dita,Scutessera nel dita
1478,1478,tori;rada;ossa,U N tori ST rada ossa GI A,Unt;ostrada;ossa;agia,Unt ostrada ossa agia
1479,1479,bar;romanzo;perle,bar G romanzo TTE perle VE,Bargranzo;tt;perle;perle;ve,Bargranzo tt perle perle ve
1480,1480,alce;castoro,C alce castoro TA,Calce;castora,Calce castora
1481,1481,are;re;tana,TU are re N tana TI,Turear;entantanati,Turear entantanati
1482,1482,dotta;menta,CON dotta F menta,Condotta;fentata,Condotta fentata
1483,1483,uovo;la,N uovo CA la,Nuovo;cala,Nuovo cala
1484,1484,Petrarca;Poe;mine,Petrarca CO Poe RB mine BU,Petrarccao;poerbì;mebù,Petrarccao poerbì mebù
1485,1485,con;satire;Era,con FU satire T Era,Confusa;titretera,Confusa titretera
1486,1486,la;serio;tina,la serio N tina,Lase;rintina,Lase rintina
1487,1487,biscotti;Ebe;Otto,biscotti NT Ebe Otto,Biscottine;bottego,Biscottine bottego
1488,1488,i;fallita;liana,i F fallita liana,Iffal;lit;aliana,Iffal lit'aliana
1489,1489,lessi;ami;are,lessi C O F ami G LI are,Lessico;famigliare,Lessico famigliare
1490,1490,radi;sci,OPE radi sci TTE,Operar;di;scietté,Operar di scietté
1491,1491,nane;mici;sedia;taciti,C A nane mici A S sedia taciti,Cananemi;ciasse;diadattiti,Cananemi ciasse diadattiti
1492,1492,ora;nidi;lago,P ora L O nidi FU lago,Poralonidi;di;fulagò,Poralonidi di fulagò
1493,1493,Elena;foro,B Elena M foro,Bel;enamforo,Bel enamforo
1494,1494,Bosio;asso,BIM Bosio asso SA,Bimbo;siassosa,Bimbo siassosa
1495,1495,nato;topi,U nato parmi topi S A,Una;topirì;pisa,Una topirì pisa
1496,1496,postino;tori,OP postino V A tori,Opstino;novatori,Opstino novatori
1497,1497,ora;mini;ria,S ora mini STE ria LE,Sorami;nisteriale,Sorami nisteriale
1498,1498,colo;bari;mais,colo M bari M I mais,Colomba;rim;immia,Colomba rim immia
1499,1499,gnomo;nome,PRO gnomo TE nome,Prognomo;tempo,Prognomo tempo
1500,1500,legge;codardo,legge C I codardo,Leggeci;codardo,Leggeci codardo
1501,1501,tra;vaglia;la,tra vaglia la RIA,Travaglia;larria,Travaglia larria
1502,1502,tele;nodi;rotti,RU tele nodi rotti A,Ruteleno;di;rottia,Ruteleno di rottia
1503,1503,tigre;mento;gnomo,S tigre mento R I gnomo,Stigremento;ringnomo,Stigremento ringnomo
1504,1504,fune;tigri;ore,AF fune LE tigri AV ore,A;ffu;neli;tigri;av;ore,A ffu neli tigri av ore
1505,1505,tana;unto,tana unto,Tanaun;toto,Tanaun toto
1506,1506,eco;eco;lion,IND eco RO eco L lion,Indecro;economio,Indecro economio
1507,1507,lago;torcia;pollo,lago F torcia R A pollo,La;gofto;carapollo,La gofto carapollo
1508,1508,Inter;cabine;carene;fon;da,U Inter S cabine carene fon da TA,Uit;rescabinecarene;fondatà,Uit rescabinecarene fondatà
1509,1509,ava;pie;erba,C ava D I pie T erba,Cava;di;pietre;terba,Cava di pietre terba
1510,1510,oche;ile;otri,oche N T ile C otri E,Ochenzioni;lecottire,Ochenzioni lecottire
1511,1511,ava;osti;dame;cani,ava M osti R dame R I cani,Avamostir;diamericani,Avamostir diamericani
1512,1512,spine;amaretto,spine N F amaretto,Spin;enfamaretto,Spin enfamaretto
1513,1513,Gorgone;icone;gente,Gorgone UL icone G L I gente,Gorgoneuli;conegligente,Gorgoneuli conegligente
1514,1514,oca;lima;rosa,L oca lima N rosa TI,Locali;mansionati,Locali mansionati
1515,1515,latte;di;remo,latte di B remo GA,Lattedi;br;emogo;ga,Lattedi br emogo ga
1516,1516,rima;nere;chiama;etto,rima nere chiama etto,Rimanere;chiamato,Rimanere chiamato
1517,1517,leva;filo;rea;tino,leva filo rea tino,Le;vafiolare;atino,Le vafiolare atino
1518,1518,con;qui;va;gabbiano,GIO: con D qui va gabbiano TI,Giocondqui;vagabbi;anotiti,Giocondqui vagabbi anotiti
1519,1519,papi;nari,papi LL O nari GH E,Papillone;a;righe,Papillone a righe
1520,1520,in;oca;eco,in A C oca B eco,Ina;cocabèco;cobèco,Ina cocabèco cobèco
1521,1521,coda;destro;si,BOS coda BE destro S si,Bosco;d;abete;destro,Bosco d'abete destro
1522,1522,onda;oche;mento;mi,N onda R oche mento AL mi O,Non;dar;oche;mentoalmi;omo;lio,Non dar oche mentoalmi omo' lio
1523,1523,nero;Isotta;riva,nero Isotta riva,Nerois;toriva,Nerois toriva
1524,1524,fagioli;nei;Tell;gente,RIF fagioli O nei N Tell I gente,Riffagiolio;neinetelligente,Riffagiolio neinetelligente
1525,1525,re;netti;avi;ceri;mente,U re netti G I avi ceri ST E mente,Un;retti;giàvi;ceri;stemente,Un'retti giàvi ceri stemente
1526,1526,dogana;olio;tosadori;lira,CON dogana V olio tosadori L lira N,Condoganavoli;tosadori;dell;iran,Condoganavoli tosadori dell'iran
1527,1527,archi;asso;oca,F archi asso S F oca,Far;chiasso;sfocata,Far chiasso sfocata
1528,1528,cena;Cooper;idea,S cena Cooper O R idea,Scena;cooperoridea,Scena cooperoridea
1529,1529,osa;codino,P osa SER codino,Posa;sercodino,Posa sercodino
1530,1530,al;redi;ali,C al D redi GIT ali,Cadredigi;titali,Cadredigi titali
1531,1531,osti;peso,A M osti S peso,Amosto;spesoso,Amosto spesoso
1532,1532,con;tra;d;fa,con S tra d F fa,Constrade;ffa,Constrade ffa
1533,1533,arco;neri;assi,B arco neri M assi A TO,Barcone;rimassiato,Barcone rimassiato
1534,1534,nave;Manfredonia;si,CA nave Manfredonia S si MO,Cana;vefrondiazione,Cana vefrondiazione
1535,1535,re;tori,re NE tori T TE,Rene;toritte,Rene toritte
1536,1536,leva;oche;destra;tino;perla;iuta,leva FIL oche A D destra S tino N I perla C iuta,Le;vafioloch;ade;distrasto;ninipèr;la;ci;utaciuta,Le vafioloch ade distrasto ninipèr la ci utaciuta
1537,1537,oste;giochi;fico,P oste G giochi C fico,Posteggio;chicco,Posteggio chicco
1538,1538,liceo;nero;scia,liceo nero VE scia TO,Liceone;rovesciato,Liceone rovesciato
1539,1539,sta;pesca;orata;nate,sta M pesca orata S T I nate,Stampe;scorate;asstinate,Stampe scorate asstinate
1540,1540,ode;lepre;lane;stop,L ode VO lepre lane F I L I stop,Lodevole;prelana;fistol,Lodevole prelana fistol
1541,1541,Cooper;rana,Cooper U rana IF,Cooperar;anafi,Cooperar anafi
1542,1542,amo;Poe;Eva,F amo Poe R Eva A,Famopo;erevavà,Famopo erevavà
1543,1543,coppia;api;de Bois;perle;zio,S coppia R api AN de Bois perle MO zio NE,Scoppiar;a;piante;di;b;ospedale,Scoppiar a piante di b'ospedale
1544,1544,Scola;col;tacco,Scola B I col T tacco,Scolabio;coltacco,Scolabio coltacco
1545,1545,otto;Eva;mosca;tara,CA otto NQU Eva NI mosca N tara,Cato;to;nquevani;mos;con;tara,Cato to nquevani mos con tara
1546,1546,tra;serio,tra PP OL serio PI,Trappolsi;per;opi,Trappolsi per opi
1547,1547,rea;esca;ali,T rea NN esca R M ali,Tre;annessa;rmali,Tre annessa rmali
1548,1548,servo;oli,MI servo B oli,Miservò;booli,Miservò booli
1549,1549,vino;eco;rotta,RO vino eco N CA rotta,Rovineco;nascrotta,Rovineco nascrotta
1550,1550,va;arnie;rari,va Z Z arnie rari,Vazzar;neri;nar;i;erari,Vazzar neri nar i erari
1551,1551,est;latte,est F latte,Estfa;lattete,Estfa lattete
1552,1552,postino;gradi,postino N gradi T I,Posti;non;graditi,Posti non graditi
1553,1553,gnomi;tris;timoni,T gnomi A tris S timoni,Tgnomitri;sstimoni,Tgnomitri sstimoni
1554,1554,Veneto;lidi;scafi,RI Veneto V O lidi scafi,Rivenetovolidi;scafi,Rivenetovolidi scafi
1555,1555,ari;etti;la;Stan,C L ari N etti S la Stan O,Clarinettilista;Stanò,Clarinettilista Stanò
1556,1556,visi;ratto,visi T AR ratto TI,Visitar;atti;toti,Visitar atti toti
1557,1557,volante;assi,RA volante assi T O,Ravo;lanteassito,Ravo lanteassito
1558,1558,mesto;nate,CO mesto RDI nate,Come;stornate,Come stornate
1559,1559,Roma;attino,PIG Roma N attino,Pigro;manattino,Pigro manattino
1560,1560,olive;epa,olive N T epa STO,Oliventen;pasto,Oliventen pasto
1561,1561,ambi;liuto;fari,C ambi liuto N T fari,Cambili;utontfari,Cambili utontfari
1562,1562,rospo;re;mi;oli,U rospo re N O mi G N oli,Uros;prove;nominogno,Uros prove nominogno
1563,1563,file;di;di,file M di di di ALE,File;middididiale,File middidididiale
1564,1564,Ra;some;arena,G Ra ZI O some R arena,Graziosa;merenarena,Graziosa merenarena
1565,1565,colle;acacia;osa;Ra,colle T acacia V U osa S E Ra,Colletaccia;avuosa;seerà,Colletaccia avuosa seerà
1566,1566,al;avo;busto,C al DR avo busto SA,Caldravob;ustosasa,Caldravob ustosasa
1567,1567,foro;sali,TA foro LO S sali,Tafò;solssali,Tafò solssali
1568,1568,acino;ontano;oca,B acino M ontano C oca,Bacino;montano;cosa,Bacino montano cosa
1569,1569,torre;ostile,torre S ostile,Torresosti;lelie,Torresosti lelie
1570,1570,oggi;oca;radice,J oggi N oca radice NA,Joggino;car;adi;ce;cena,Joggino car'adi ce cena
1571,1571,api;alette;mora,L api NU alette mora TA,La;pina;la;letteratura,La pina-letteratura
1572,1572,Bach;tali,BOM Bach ES tali,Bomba;che;stali,Bomba che stali
1573,1573,fa;Pio;oro;menta,fa Pio oro VI menta TA,Fapi;orovi;mentatata,Fapi orovi mentatata
1574,1574,su;eroina;ile,su O C eroina B ile,Suocero;inabile,Suocero inabile
1575,1575,lesioni;coni;ovalo,lesioni M P I coni D ovalo,L;esioni;mpicòni;dodà,L'esioni mpicòni dodà
1576,1576,collane;mi;redi;ontano,collane DE mi LI T A redi LIV ontano,C;lanedemili;taredi;il;vontano,C'lanedemili taredi il vontano
1577,1577,numi;Tom;pio,numi Tom pio,Numito;mpio,Numito mpio
1578,1578,peso;rea;avi,S peso rea LL avi T A,Spesorea;llà;vita,Spesorea llà vita
1579,1579,asse;oca;carpocrate,asse GN oca MB I carpocrate,Assegno;cambiocrate,Assegno cambiocrate
1580,1580,staff;fari,VA staff N F fari,Vast;affinfar,Vast affinfar
1581,1581,rigo;radice,T rigo radice NA,Tr;igo;rad;i;cena,Trigo'rad i cena
1582,1582,geni;Ciad;squali,geni T R I Ciad DOL squali,Genitricia;doldolsi,Genitricia doldolsi
1583,1583,ave;remo;di;da;Verona;dito,ave remo di da Verona dito,Avere;modi;di;vero;nativo,Avere modi di vero nativo
1584,1584,tra;Tangeri;arpa;orbi,tra Tangeri I O N arpa N T orbi,Tratangere;inarpatorbi,Tratangere inarpatorbi
1585,1585,dio;fico,STU dio fico ALE,Studiofi;coale,Studiofi coale
1586,1586,amo;navi;arsi,S amo navi N T arsi AT O,Samonavi;ntarsisatario,Samonavi ntarsisatario
1587,1587,fon;ago;ali,fon D И ago T ali,Fondi;d;ago;taliti,Fondi d'ago taliti
1588,1588,va;lumi;nata,va vaři externes,Vavari;esterni,Vavari esterni
1589,1589,unti;fico;Torino;uovo;arca,unti PO C fico Torino N uovo DI M arca,Un;tipo;con;cotorino;nuovo;di;marca,Un tipo con cotorino nuovo di marca
1590,1590,corta;oli;tic;pino;mica,AC corta P oli tic A pino D U mica LE,Accorta;politica;pianodumicale,Accorta politica pianodumicale
1591,1591,re;anestesia;ali,P re SI anestesia T ali,Presiances;estatali,Presiances estatali
1592,1592,in;tavola;si;limoni;va,in tavola si limoni va,Intalavolasi;limoniva,Intalavolasi limoniva
1593,1593,vere;trota;menti,A vere VI trota D I menti,Aver;evitrota;diamentiti,Aver evitrota diamentiti
1594,1594,Ra;artemide;ode,T Ra TT artemide M ode,Trattar;temi;demode,Trattar temi demode
1595,1595,accetta;rana;stazioni,IN accetta rana N T E stazioni,Inaccettarana;ntestazioni,Inaccettarana ntestazioni
1596,1596,teda;massi;tira,SI teda E massi N tira,Siteda;e;massintira,Siteda e massintira
1597,1597,vico;carri;menta,CA vico ROC carri NCI menta,Cavi;corocra;rincimentata,Cavi corocra rincimentata
1598,1598,Verona;onda;pio,PO Verona UFR onda R pio,Povero;naudon;darpio,Povero naudon darpio
1599,1599,est;balle;mente;con;gnomo,R est Y balle MA mente con gnomo,Restyballe;amamentente;congnomo,Restyballe amamentente congnomo
1600,1600,zio;ora;unti,SFI zio ora P unti NO,Sfizioso;rapidino,Sfizioso rapidino
1601,1601,artemisia;ami,F artemisia S ami,Far;temi;i;asami,Far temi i' asami
1602,1602,nassa;vati;epidermide,U nassa ILI vati B epidermide,Un;assali;livà;tibiperdèmide,Un'assali livà tibiperdèmide
1603,1603,mici;teda,C O mici teda TI,Comici;detati,Comici detati
1604,1604,va;rose;oca;ore,va LO rose T R I oca M ore,Valorose;trio;camore,Valorose trio camore
1605,1605,artemisia;nidi;ode,F artemisia G nidi L ode,Far;temi;signi;di;lode,Far temi signi di lode
1606,1606,tasto;ditali,TES tasto R ditali,Testa;storditali,Testa storditali
1607,1607,mine;tra;nani,mine S tra nani NT E,Minestra;nonantine,Minestra nonantine
1608,1608,capi;con;more,S O capi con more,Socap;in;c;omore,Socap in c'omore
1609,1609,post-it;serio;are,MA post-it serio C C are,Mato;piste;ri;occare,Mato piste ri occare
1610,1610,ari;on;cardi,ari T on O cardi CA,Aritono;cardicaca,Aritono cardicaca
1611,1611,esca;trota;tra;tacchi,TR esca trota N tra T tacchi,Tre;scattato;trattacchi,Tre scattato trattacchi
1612,1612,viola;area;tra;mente,viola FF area tra T A mente,Violaffa;erattamente,Violaffa erattamente
1613,1613,leva;oca;tane,leva F IL oca tane SE,Le;vafiloca;tanese,Le vafiloca tanese
1614,1614,bambine;lava,C A bambine L lava LLE,Cabambine;nella;valle,Cabambine nella valle
1615,1615,para;destro;di;porta,para destro I di AS porta T E,Paradestro;idiassporta,Paradestro idiassporta
1616,1616,do;gnomo;dio,do P IN gnomo STA dio,Doping;nomo;statido,Doping nomo statido
1617,1617,Oglio;etti,MI Oglio M etti,Miogli;ometti,Miogli ometti
1618,1618,gnomi;Gable;Era,gnomi Gable Era,Gnomigba;lerea,Gnomigba lerea
1619,1619,nane;ali,BA nane IN ali,Banane;in;alioli,Banane in alioli
1620,1620,agave;tic;rata,V agave tic A MB rata,Vaga;vetica;bramrata,Vaga vetica bramrata
1621,1621,gnomo;osso;nato,LE gnomo L osso GI O nato,Legno;molo;sogionato,Legno molo sogionato
1622,1622,alci;pere,alci S pere NA,Alcisp;erenana,Alcisp erenana
1623,1623,olle;articoli,C olle articoli U SO,Collare;catalogo,Collare catalogo
1624,1624,in;Tri;di;riso,in TRI cat Tri o di riso LTI,Intricati;trio;disolti,Intricati trio disolti
1625,1625,tra;artemide;orme;intere,tra T T artemide N orme intere SSE,Trattar;temi;d;emore;interesse,Trattar temi d'emore interesse
1626,1626,pirati;tane;orto,pirati S tane L T orto,Pira;ti;sta;nel;torto,Pira ti sta nel torto
1627,1627,starne;lama;tara,R E starne L lama N tara,Restar;nell;amantara,Restar nell amantara
1628,1628,naso;leva,U naso M leva,Una;somma;leva,Una somma leva
1629,1629,arca;prato,M arca TU prato,Marcatupra;topo,Marcatupra topo
1630,1630,pere;nero;are,S A pere nero F F are,Sapere;neroffare,Sapere neroffare
1631,1631,anca;eris,C anca NSF eris,Cancans;ferris,Cancans ferris
1632,1632,porta;tra;menta,porta R tra F menta,Porta;trattamente,Porta trattamente
1633,1633,mozze;attese,mozze S Q U attese,Mozze;squttese,Mozze squttese
1634,1634,tascabile;teda,UN tascabile teda NTO,Un;tasca;bi;le;tadonto,Un tasca bi le tadonto
1635,1635,Adamo;Ero,Adamo P OD Ero,Adamo;podero,Adamo podero
1636,1636,di;onda,di LL onda IT,Dillonda;di;atti,Dillonda di atti
1637,1637,papi;ondine;distese,papi L L ondine distese T A,Papillona;di;desti;sete,Papillona di desti sete
1638,1638,rima;lente;anni,LA rima L lente FF anni,Larimal;le;tent;eff;fannini,Larimal le tent eff fannini
1639,1639,orata;velli,AR orata R velli,Arorata;rarvelli,Arorata rarvelli
1640,1640,leva;oboe,leva FIL oboe MO,Le;vafiolo;bèmo,Le vafiolo bèmo
1641,1641,Pan;tese;ceri,Pan T tese L A ceri,Panttese;laceri,Panttese laceri
1642,1642,coppia;la;manti,S coppia L la R manti,Scoppia;lavoranti,Scoppia lavoranti
1643,1643,re;dottore;unite;si,P re SI dottore T unite N si,Presidottor;etunitensi,Presidottor etunitensi
1644,1644,re;lepre;nidi;Talia,B re lepre Z IO nidi Talia NO,Brele;prezion;i;ditaliano,Brele prezion i' ditaliano
1645,1645,ami;semi;ovali;re;mici,ami C O semi G U ovali T re N E mici,Amico;segugio;vali;tre;nemici,Amico segugio vali tre nemici
1646,1646,unte;negre;mas;Crati,unte R MI negre mas CNO Crati,Un;termine;grema;sco;nascocrati,Un termine grema sco nascocrati
1647,1647,tavola;zio;eco,S tavola N zio eco IA,Stavolanza;oceo,Stavolanza oceo
1648,1648,ara;nero;viso,F ara nero viso NI,Far;anerovisoni,Far anerovisoni
1649,1649,con;catena,N A con catena V E,Naccone;caten;avè,Naccone caten avè
1650,1650,rosa;bocca;esca,P rosa bocca C C esca,Prosa;boccaccesca,Prosa boccaccesca
1651,1651,boccia;tesa;di,TRA boccia N tesa di O,Trabocciante;sadio,Trabocciante sadio
1652,1652,in;tavola;lima;Enzo,in tavola BI lima N OV Enzo,Intalavobili;manovre;zonzo,Intalavobili manovre zonzo
1653,1653,leva,AR leva,Arle;vavà,Arle vavà
1654,1654,di;chini,A D di S chini,Addisch;inchini,Addisch inchini
1655,1655,riso;netta,MA riso N netta,Marisa;onnetta,Marisa onnetta
1656,1656,rotti;Dade,AVE rotti Dade CI,Aver;ottidi;adeci,Aver ottidi adeci
1657,1657,raggio;osa;mura,CO raggio S osa mura I,Coraggiosos;amurai,Coraggiosos amurai
1658,1658,re;Ares;preti;rosi,re N Ares IN preti S O R rosi,Renares;inpreti;sorrosi,Renares inpreti sorrosi
1659,1659,in;Galveston,in TI Galveston CI,Intiga;vesti,Intiga vesti
1660,1660,Chieti;ovali;erme;tea;iuta,Chieti M ID ovali GG erme N tea tea iuta TO,Chi;è;timido;va;liggermentea;teaita,Chi è timido va liggermentea teaita
1661,1661,occhi;di;pie;erba,B L occhi di pie T erba,Blocchi;di;pietre;terba,Blocchi di pietre terba
1662,1662,va;nidi;dottore;ali,GIO va nidi P E N dottore T ali,Giovani;dipenditori;ottorali,Giovani dipenditori ottorali
1663,1663,re;mura;are,P re mura D I F are,Premura;di;fare,Premura di fare
1664,1664,attiva;osservazione,C attiva osservazione,Cattiva;osservazione,Cattiva osservazione
1665,1665,pericolo;Rambo,CA pericolo T Rambo,Caper;coltrambo,Caper coltrambo
1666,1666,Ero;solido,Ero solido,Erosol;ido,Erosol ido
1667,1667,ossi;rocca;mani,T ossi CO rocca I NO mani,Tossicorocca;inomani,Tossicorocca inomani
1668,1668,viola;fa;blueberry,viola F fa RA: blueberry RA,Violaffa;r;abuber,Violaffa r abuber
1669,1669,ellissi;api;prato,B ellissi M api ET prato,Bellissima;pietra;pio,Bellissima pietra pio
1670,1670,nane;lì;nero,O nane L lì U nero,Onanell;ilì;unero,Onanell ilì' unero
1671,1671,capo;che;articoli;re,capo che G articoli re SO,Capocheg;articolire,Capocheg articolire
1672,1672,re;arma;tar,AR re D arma N tar,Arredar;mantar,Arredar mantar
1673,1673,assi;ore;Cooper,M assi ore Cooper ETO,Massiore;co;peretto,Massiore co peretto
1674,1674,orate;astice;perle,U orate LM astice perle GNO,Uora;tel;mastice;per;leggno,Uora tel mastice per leggno
1675,1675,collo;capo;ale,collo NI DI capo R ale,Colloni;di;caporale,Colloni di caporale
1676,1676,in;ro;erò;ora,V in ON: eròeròa NF ora,Vino;nero;er;onfora,Vino nero er onfora
1677,1677,ori;per;miss;sta,TUT ori per miss sta,Tutori;permissista,Tutori permissista
1678,1678,gnomo;tina;tea,PRO gnomo M tina C tea,Prognomo;mtinaceta,Prognomo mtinaceta
1679,1679,Como;con;canti,SA Como con canti O,Sacocon;cantino,Sacocon cantino
1680,1680,re;fauni;lido,SP re fauni T E lido,Sprefauni;telidodo,Sprefauni telidodo
1681,1681,tori;bocca;esca,S tori À bocca CC esca,Storia;boccaccesca,Storia boccaccesca
1682,1682,in;ossa;epa;strie;coni;volto,in D ossa R epa N T strie coni LR IS volto,Indossare;pantaloni;con;il;risvolto,Indossare pantaloni con il risvolto
1683,1683,gorgone;sta,RA gorgone ZZI sta,Rago;gorgonizza,Rago gorgonizza
1684,1684,ava;postino;tetti,ava M postino N P RO tetti,Avamposti;non;portetti,Avamposti non portetti
1685,1685,magi;ore;ali,IM magi NIM ore DI ali,Immagini;moderadiali,Immagini moderadiali
1686,1686,oro;faere;Era,C oro O faere T Era,Coroofa;eretera,Coroofa eretera
1687,1687,capi;vate;assi,capi vate L E assi C A,Capi;vatelessa,Capi vatelessa
1688,1688,papi;onda;Era,papi L L onda S Era,Papillona;di;sera,Papillona di sera
1689,1689,intere;santi;leva,intere S santi S S I leva,Interessantissi;leva,Interessantissi leva
1690,1690,dente;tic;Leda;lame;tea;erta,STU dente S tic A Leda L lame N tea P erta,Studentescita;delal;male;nate;aperta,Studentescita delal male nate aperta
1691,1691,bandiere;va,B U bandiere va TA,Bunda;birevata,Bunda birevata
1692,1692,reti;di;brocca;mina,P reti di brocca mina LI,Pretidibro;camminali,Pretidibro camminali
1693,1693,postino;Reno;abili,postino N P Reno T abili,Posti;non;potabili,Posti non potabili
1694,1694,alti;bambini;fon,altiRelativeLayoutabhängi,Altiril;tal;tangibile,Altiril tangibile
1695,1695,para;intere;icona;Sam,IM para RE intere S icona Sam NI,Imparare;interesicona;samnini,Imparare interesicona samnini
1696,1696,tú;rea;re,S tú rea RI DE re,Sturearide;r;ere,Sturearide r ere
1697,1697,oronium;gente,M oronium G gente,Moro;niggente,Moro niggente
1698,1698,ridente;riva;accetta,BA ridente D U riva accetta RE,Baridente;duri;va;cacettare,Baridente duri va cacettare
1699,1699,fra;giare;etti,AF fra TI giare NN etti,Affratigi;arennetti,Affratigi arennetti
1700,1700,prato;est;ante,GA prato est A NC ante,Gapra;toste;a;ncante,Gapra toste a ncante
1701,1701,in;stufa;bilia;mici,in stufa bilia mici,Instufabili;amici,Instufabili amici
1702,1702,verso;timore;amico;al dente,DO verso S timore S amico MP al dente,Dover;sostimore;sama;compaldente,Dover sostimore sama compaldente
1703,1703,oca;nere;re,V oca nere G re CA,Voca;nerege;reca,Voca nerege reca
1704,1704,rana;articoli;fiori,ING rana G articoli fiori SO,Ingranagarticoli;fiorisoso,Ingranagarticoli fiorisoso
1705,1705,nume;Giano;pelli,nume R OS Giano P pelli,Numero;sianappelli,Numero sianappelli
1706,1706,teso;pera;tiara,MO teso M pera tiara TE,Moteso;permariata;r;ate,Moteso permariata r ate
